709306958	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			GBR	LONDON	GBR								1	020	020	02	1	3.0	6	1	6	-0.9478672985782	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306959	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	2	1	2	-0.9478672985782	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306960	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			GBR	LONDON	GBR								1	020	020	02	1	3.0	2	1	2	-0.9478672985782	1	China	CH	CH		35	105	CH	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	1	China	CH	CH		35	105	CH	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306961	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			GOV	REGULATOR						GOV			1	020	020	02	1	3.0	3	1	3	-4.16666666666667	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171123064500	https://www.neowin.net/news/telegram-messenger-blocks-channel-over-pirated-content
709306962	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			GOV	REGULATOR						GOV			1	030	030	03	1	4.0	3	1	3	-4.16666666666667	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171123064500	https://www.neowin.net/news/telegram-messenger-blocks-channel-over-pirated-content
709306963	20171123	201711	2017	2017.8849	BUS	BANK						BUS			GOV	CHIEF EXECUTIVE						GOV			1	051	051	05	1	3.4	6	1	6	2.67686424474187	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20171123064500	https://www.nyasatimes.com/mhub-standard-bank-malawi-unveil-k20m-entrepreneur/
709306964	20171123	201711	2017	2017.8849	BUS	INVESTOR						BUS			GRC	GREECE	GRC								1	010	010	01	1	0.0	5	1	5	0	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171123064500	https://www.truebluetribune.com/2017/11/22/36832-shares-in-global-x-msci-greece-etf-grek-purchased-by-private-advisory-group-llc.html
709306965	20171123	201711	2017	2017.8849	BUS	EMPLOYER						BUS			IDNBUS	INDONESIA	IDN					BUS			0	013	013	01	1	0.4	10	1	10	2.23880597014926	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171123064500	https://www.taiwannews.com.tw/en/news/3303915
709306966	20171123	201711	2017	2017.8849	BUS	EMPLOYER						BUS			IDNBUS	INDONESIA	IDN					BUS			0	051	051	05	1	3.4	10	1	10	2.23880597014926	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171123064500	https://www.taiwannews.com.tw/en/news/3303915
709306967	20171123	201711	2017	2017.8849	BUS	BANK						BUS			IND	ALLAHABAD	IND								0	100	100	10	3	-5.0	4	1	4	0	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	20171123064500	https://www.dayafterindia.com/2017/11/23/pay-rs-275-cr-dec-31-sc-tells-jaypee/
709306968	20171123	201711	2017	2017.8849	BUS	BANK						BUS			MWI	MALAWI	MWI								1	051	051	05	1	3.4	4	1	4	2.67686424474187	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20171123064500	https://www.nyasatimes.com/mhub-standard-bank-malawi-unveil-k20m-entrepreneur/
709306969	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			USA	CHICAGO	USA								1	012	012	01	1	-0.4	3	1	3	-2.41545893719807	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171123064500	http://www.news18.com/news/lifestyle/food-mcdonalds-set-to-demolish-historical-replica-of-its-first-ever-restaurant-in-the-world-1585129.html
709306970	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			USA	SAN FRANCISCO	USA								1	020	020	02	1	3.0	4	1	4	-0.9478672985782	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306971	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			USA	SAN FRANCISCO	USA								1	020	020	02	1	3.0	1	1	1	-0.9478672985782	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306972	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			USA	SAN FRANCISCO	USA								1	020	020	02	1	3.0	5	1	5	-0.9478672985782	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306973	20171123	201711	2017	2017.8849	BUS	COMPANY						BUS			USA	CHICAGO	USA								1	036	036	03	1	4.0	3	1	3	-2.41545893719807	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171123064500	http://www.news18.com/news/lifestyle/food-mcdonalds-set-to-demolish-historical-replica-of-its-first-ever-restaurant-in-the-world-1585129.html
709306974	20171123	201711	2017	2017.8849	BUS	INVESTOR						BUS			USA	NORTH DAKOTA	USA								0	042	042	04	1	1.9	2	1	2	-2.89855072463768	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171123064500	http://www.willistonherald.com/news/minnesota-man-gets-years-for-bakken-rv-park-scam/article_63a99632-cfee-11e7-96b8-f31cb59d1f23.html
709306975	20171123	201711	2017	2017.8849	BUS	AIRLINE						BUS			USA	RHODE ISLAND	USA								1	042	042	04	1	1.9	10	1	10	0.526315789473686	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171123064500	http://wpri.com/2017/11/21/cost-comparison-is-it-actually-cheaper-to-fly-budget-airlines/
709306976	20171123	201711	2017	2017.8849	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	3	1	3	1.84466019417475	3	Kaimuki, Hawaii, United States	US	USHI	HI003	21.2828	-157.802	359911	3	Kaimuki, Hawaii, United States	US	USHI	HI003	21.2828	-157.802	359911	3	Kaimuki, Hawaii, United States	US	USHI	HI003	21.2828	-157.802	359911	20171123064500	http://www.civilbeat.org/2017/11/on-saturday-kaimuki-small-businesses-are-going-big/
709306977	20171123	201711	2017	2017.8849	BUS	BANK						BUS			USA	UNITED STATES	USA								0	073	073	07	2	7.4	10	1	10	0.41450777202073	3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	20171123064500	https://www.abqjournal.com/1096746/retiring-food-bank-ceo-saw-birth-of-a-movement.html
709306978	20171123	201711	2017	2017.8849	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	4	1	4	1.84466019417475	3	Kaimuki, Hawaii, United States	US	USHI	HI003	21.2828	-157.802	359911	3	Kaimuki, Hawaii, United States	US	USHI	HI003	21.2828	-157.802	359911	3	Kaimuki, Hawaii, United States	US	USHI	HI003	21.2828	-157.802	359911	20171123064500	http://www.civilbeat.org/2017/11/on-saturday-kaimuki-small-businesses-are-going-big/
709306979	20171123	201711	2017	2017.8849	BUSMED	BUSINESS						BUS	MED		USAMED	DETROIT	USA					MED			1	051	051	05	1	3.4	10	1	10	-4.24063116370809	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171123064500	http://www.rockymounttelegram.com/National-Business/2017/11/23/The-last-straw-Uber-loyalists-tested-by-string-of-scandals.html
709306980	20171123	201711	2017	2017.8849	CAN	VANCOUVER	CAN								CVL	SETTLEMENT						CVL			1	125	125	12	3	-5.0	10	1	10	-2.85714285714286	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171123064500	https://infotel.ca/newsitem/developer-getting-more-government-cash-for-vernon-property-used-by-national-defence/it47869
709306981	20171123	201711	2017	2017.8849	CHE	SWITZERLAND	CHE																		1	010	010	01	1	0.0	4	1	4	-3.22580645161291	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171123064500	http://thepeoplesperson.com/2017/11/23/rio-ferdinand-claims-manchester-united-players-were-lacking-professionalism-in-defeat-to-fc-basel-191503/
709306982	20171123	201711	2017	2017.8849	CHN	CHINA	CHN																		1	042	042	04	1	1.9	2	1	2	1.44578313253012	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171123064500	https://www.businessinsider.com.au/china-online-shopping-giant-vip-com-has-opened-a-massive-warehouse-in-australia-2017-11
709306983	20171123	201711	2017	2017.8849	CHN	CHINA	CHN																		1	110	110	11	3	-2.0	8	1	4	0.61099796334012	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	http://www.ejinsight.com/20171123-hk-beijing-seem-to-differ-over-legal-grounds-for-co-location/
709306984	20171123	201711	2017	2017.8849	CHN	BEIJING	CHN																		1	110	110	11	3	-2.0	3	1	3	0.61099796334012	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20171123064500	http://www.ejinsight.com/20171123-hk-beijing-seem-to-differ-over-legal-grounds-for-co-location/
709306985	20171123	201711	2017	2017.8849	CHN	CHINA	CHN																		1	173	173	17	4	-5.0	4	1	4	-3.27510917030568	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171123064500	https://www.theguardian.com/commentisfree/2017/nov/23/robert-mugabe-grace-lightning-rod-zimbabwe-madame-mao
709306986	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	6	1	6	1.44578313253012	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	China	CH	CH		35	105	CH	20171123064500	https://www.businessinsider.com.au/china-online-shopping-giant-vip-com-has-opened-a-massive-warehouse-in-australia-2017-11
709306987	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	1.44578313253012	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171123064500	https://www.businessinsider.com.au/china-online-shopping-giant-vip-com-has-opened-a-massive-warehouse-in-australia-2017-11
709306988	20171123	201711	2017	2017.8849	CHN	CHINESE	CHN								CHNBUS	CHINESE	CHN					BUS			1	071	071	07	2	7.4	5	1	5	-0.9478672985782	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171123064500	http://www.scmp.com/business/companies/article/2121236/hong-kongs-co-working-space-services-are-weak-compared-us
709306989	20171123	201711	2017	2017.8849	CHN	YANTAI	CHN								GBR	LONDON	GBR								1	010	010	01	1	0.0	3	1	3	-0.86021505376344	4	Yantai, Shandong, China	CH	CH25	13327	37.5333	121.4	-1935855	4	Yantai, Shandong, China	CH	CH25	13327	37.5333	121.4	-1935855	4	Yantai, Shandong, China	CH	CH25	13327	37.5333	121.4	-1935855	20171123064500	https://www.capitalfm.co.ke/news/2017/11/chinese-firm-probes-children-work-african-mines/
709306990	20171123	201711	2017	2017.8849	CHN	BEIJING	CHN								GOV	STATE LEADER						GOV			0	042	042	04	1	1.9	4	1	4	-5.11679644048944	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	https://www.hongkongfp.com/2017/11/23/parties-deny-involvement-us-arrests-ex-hong-kong-top-official-patrick-ho-multi-million-dollar-bribery-charges/
709306991	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								GOV	AMBASSADOR						GOV			0	051	051	05	1	3.4	2	1	2	-3.09477756286267	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	China	CH	CH		35	105	CH	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171123064500	http://www.mpoc.org.my/Indonesia_and_Malaysia_fire_back_at_the_EU_over_palm_oil.aspx
709306992	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								GOV	AMBASSADOR						GOV			0	051	051	05	1	3.4	8	1	8	-3.09477756286267	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171123064500	http://www.mpoc.org.my/Indonesia_and_Malaysia_fire_back_at_the_EU_over_palm_oil.aspx
709306993	20171123	201711	2017	2017.8849	CHN	ZHENGZHOU	CHN								IND	HINDUSTAN	IND								0	010	010	01	1	0.0	7	1	7	-5.24475524475525	4	Zhengzhou, Henan, China	CH	CH09	13099	34.7578	113.649	-1938815	4	Zhengzhou, Henan, China	CH	CH09	13099	34.7578	113.649	-1938815	4	Zhengzhou, Henan, China	CH	CH09	13099	34.7578	113.649	-1938815	20171123064500	https://article.wn.com/view/2017/11/23/Foxconn_stops_interns_illegal_overtime_at_iPhone_X_factory/
709306994	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								MED	MEDIA						MED			0	010	010	01	1	0.0	1	1	1	-3.09477756286267	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171123064500	http://www.mpoc.org.my/Indonesia_and_Malaysia_fire_back_at_the_EU_over_palm_oil.aspx
709306995	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								MED	MEDIA						MED			0	010	010	01	1	0.0	4	1	4	-3.09477756286267	1	China	CH	CH		35	105	CH	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171123064500	http://www.mpoc.org.my/Indonesia_and_Malaysia_fire_back_at_the_EU_over_palm_oil.aspx
709306996	20171123	201711	2017	2017.8849	CHN	CHINESE	CHN								MIL	CARRIER						MIL			0	110	110	11	3	-2.0	4	1	4	-5.11679644048944	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	University Of Hong Kong, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.133	-1353150	20171123064500	https://www.hongkongfp.com/2017/11/23/parties-deny-involvement-us-arrests-ex-hong-kong-top-official-patrick-ho-multi-million-dollar-bribery-charges/
709306997	20171123	201711	2017	2017.8849	CHN	CHINESE	CHN								MIL	CARRIER						MIL			0	110	110	11	3	-2.0	1	1	1	-5.11679644048944	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	https://www.hongkongfp.com/2017/11/23/parties-deny-involvement-us-arrests-ex-hong-kong-top-official-patrick-ho-multi-million-dollar-bribery-charges/
709306998	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								MMR	MYANMAR	MMR								0	163	163	16	4	-8.0	4	1	4	-1.8018018018018	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	https://www.japantimes.co.jp/?post_type=news&p=1309717
709306999	20171123	201711	2017	2017.8849	CHN	CHINESE	CHN								MMRMIL	MYANMAR	MMR					MIL			1	030	030	03	1	4.0	16	2	16	-2.25225225225226	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	https://www.reuters.com/article/us-myanmar-rohingya/myanmar-bangladesh-to-ink-rohingya-return-deal-amid-concern-over-armys-role-idUSKBN1DN0HA
709307000	20171123	201711	2017	2017.8849	CHN	CHINA	CHN								MMRMIL	MYANMAR	MMR					MIL			1	030	030	03	1	4.0	12	1	12	-1.8018018018018	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	https://www.japantimes.co.jp/?post_type=news&p=1309717
709307001	20171123	201711	2017	2017.8849	CHN	CHINESE	CHN								MMRMIL	MYANMAR	MMR					MIL			0	030	030	03	1	4.0	2	1	2	-2.70270270270271	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171123064500	https://www.reuters.com/article/us-myanmar-rohingya/myanmar-bangladesh-to-ink-rohingya-return-deal-amid-concern-over-armys-role-idUSKBN1DN0HA
709307002	20171123	201711	2017	2017.8849	CHN	BEIJING	CHN								PRK	NORTH KOREA	PRK								1	031	031	03	1	5.2	10	1	10	-3.28571428571429	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171123064500	https://www.ucanews.com/news/korean-and-japanese-bishops-call-for-talks-over-nuclear-tensions/80830
709307003	20171123	201711	2017	2017.8849	CHN	BEIJING	CHN								PRK	PYONGYANG	PRK								1	042	042	04	1	1.9	2	1	2	-3.28571428571429	4	Kirishima, Japan (general), Japan	JA	JA00	35222	31.9	130.883	-233494	4	Kirishima, Japan (general), Japan	JA	JA00	35222	31.9	130.883	-233494	4	Kirishima, Japan (general), Japan	JA	JA00	35222	31.9	130.883	-233494	20171123064500	https://www.ucanews.com/news/korean-and-japanese-bishops-call-for-talks-over-nuclear-tensions/80830
709307004	20171123	201711	2017	2017.8849	CHNGOV	CHINA	CHN					GOV			GOV	STATE LEADER						GOV			0	042	042	04	1	1.9	1	1	1	-5.11679644048944	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123064500	https://www.hongkongfp.com/2017/11/23/parties-deny-involvement-us-arrests-ex-hong-kong-top-official-patrick-ho-multi-million-dollar-bribery-charges/
709307005	20171123	201711	2017	2017.8849	CHR	DIOCESE				CHR					CHRCTH	CATHOLIC				CHR	CTH				0	017	017	01	1	0.0	2	1	2	0.70921985815603	3	Mission Of Nombre De Dios, Florida, United States	US	USFL	FL109	29.9072	-81.3145	308352	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	20171123064500	http://sunshinestatenews.com/story/florida-celebrated-thanksgiving-decades-pilgrims-showed
709307006	20171123	201711	2017	2017.8849	CHR	DIOCESE				CHR					CHRCTH	CATHOLIC				CHR	CTH				0	017	017	01	1	0.0	6	1	6	0.70921985815603	3	Mission Of Nombre De Dios, Florida, United States	US	USFL	FL109	29.9072	-81.3145	308352	3	Mission Of Nombre De Dios, Florida, United States	US	USFL		29.9072	-81.3145	308352	3	Mission Of Nombre De Dios, Florida, United States	US	USFL		29.9072	-81.3145	308352	20171123064500	http://sunshinestatenews.com/story/florida-celebrated-thanksgiving-decades-pilgrims-showed
709307007	20171123	201711	2017	2017.8849	CHR	DIOCESE				CHR					CHRCTH	CATHOLIC				CHR	CTH				0	192	192	19	4	-9.5	2	1	2	0.70921985815603	3	Mission Of Nombre De Dios, Florida, United States	US	USFL	FL109	29.9072	-81.3145	308352	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	20171123064500	http://sunshinestatenews.com/story/florida-celebrated-thanksgiving-decades-pilgrims-showed
709307008	20171123	201711	2017	2017.8849	CHR	DIOCESE				CHR					CHRCTH	CATHOLIC				CHR	CTH				0	192	192	19	4	-9.5	6	1	6	0.70921985815603	3	Mission Of Nombre De Dios, Florida, United States	US	USFL	FL109	29.9072	-81.3145	308352	3	Mission Of Nombre De Dios, Florida, United States	US	USFL		29.9072	-81.3145	308352	3	Mission Of Nombre De Dios, Florida, United States	US	USFL		29.9072	-81.3145	308352	20171123064500	http://sunshinestatenews.com/story/florida-celebrated-thanksgiving-decades-pilgrims-showed
709307009	20171123	201711	2017	2017.8849	CHR	DIOCESE				CHR					ESP	SPAIN	ESP								0	017	017	01	1	0.0	2	1	2	0.70921985815603	3	Mission Of Nombre De Dios, Florida, United States	US	USFL	FL109	29.9072	-81.3145	308352	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	3	Mission Of Nombre De Dios, Florida, United States	US	USFL		29.9072	-81.3145	308352	20171123064500	http://sunshinestatenews.com/story/florida-celebrated-thanksgiving-decades-pilgrims-showed
709307010	20171123	201711	2017	2017.8849	CHR	DIOCESE				CHR					ESP	SPAIN	ESP								0	192	192	19	4	-9.5	2	1	2	0.70921985815603	3	Mission Of Nombre De Dios, Florida, United States	US	USFL	FL109	29.9072	-81.3145	308352	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	4	San Marcos, Pais Vasco, Spain	SP	SP59	25826	43.2046	-2.66156	-401052	20171123064500	http://sunshinestatenews.com/story/florida-celebrated-thanksgiving-decades-pilgrims-showed
709307011	20171123	201711	2017	2017.8849	CHRCTH	THE POPE				CHR	CTH														0	036	036	03	1	4.0	6	1	6	-3.23450134770889	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	0								5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171123064500	http://www.dvb.no/news/pope-meet-head-burma-army-rohingya-refugees-vatican-says/78520
709307012	20171123	201711	2017	2017.8849	CHRCTH	CATHOLIC				CHR	CTH														0	173	173	17	4	-5.0	3	1	3	-3.14685314685314	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171123064500	https://www.ucanews.com/news/hopes-for-blasphemy-reforms-fade-as-radicals-gain-ground-in-pakistan/80850
709307013	20171123	201711	2017	2017.8849	CHRCTH	THE POPE				CHR	CTH				MIL	ARMY						MIL			1	040	040	04	1	1.0	10	1	10	-3.23450134770889	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20171123064500	http://www.dvb.no/news/pope-meet-head-burma-army-rohingya-refugees-vatican-says/78520
709307014	20171123	201711	2017	2017.8849	CHRCTH	THE POPE				CHR	CTH				MMR	YANGON	MMR								0	010	010	01	1	0.0	3	1	3	-0.13793103448275	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20171123064500	https://www.ucanews.com/news/myanmars-kachin-save-to-see-pope-francis/80841
709307015	20171123	201711	2017	2017.8849	CHRCTH	THE POPE				CHR	CTH				MMR	YANGON	MMR								0	036	036	03	1	4.0	3	1	3	-0.13793103448275	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Hpruso, Kayah State, Myanmar	BM	BM06	41833	19.4189	97.1328	-415776	20171123064500	https://www.ucanews.com/news/myanmars-kachin-save-to-see-pope-francis/80841
709307016	20171123	201711	2017	2017.8849	CHRCTH	THE POPE				CHR	CTH				MMR	MYANMAR	MMR								1	046	046	04	1	7.0	2	1	2	-3.23450134770889	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20171123064500	http://www.dvb.no/news/pope-meet-head-burma-army-rohingya-refugees-vatican-says/78520
